"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:11000:900050201::8","de:11000:900050201::4",2,120,,,,
"de:11000:900050201::8","de:11000:900050201::6",2,120,,,,
"de:11000:900050282::7","de:11000:900050282::8",2,120,,,,
"de:11000:900050282::8","de:11000:900050282::7",2,120,,,,
"de:11000:900051372::1","de:11000:900051372::1",2,120,,,,
"de:11000:900051372::1","de:11000:900051301::6",2,120,,,,
"de:11000:900051372::1","de:11000:900051372::2",2,120,,,,
"de:11000:900051372::1","de:11000:900051301::4",2,180,,,,
"de:11000:900051372::1","de:11000:900051301::3",2,180,,,,
"de:11000:900051301::6","de:11000:900051372::1",2,120,,,,
"de:11000:900051301::6","de:11000:900051372::2",2,120,,,,
"de:11000:900051301::6","de:11000:900051301::4",2,180,,,,
"de:11000:900051301::6","de:11000:900051301::3",2,180,,,,
"de:11000:900051201::3","de:11000:900051201::3",2,120,,,,
"de:11000:900051201::3","de:11000:900051201::4",2,120,,,,
"de:11000:900051201::4","de:11000:900051201::3",2,120,,,,
"de:11000:900051201::4","de:11000:900051201::4",2,120,,,,
"de:11000:900051303::5","de:11000:900051303::5",2,120,,,,
"de:11000:900051303::5","de:11000:900051303::6",2,120,,,,
"de:11000:900051303::5","de:11000:900051303::4",2,120,,,,
"de:11000:900051303::5","de:11000:900051303::3",2,120,,,,
"de:11000:900051303::6","de:11000:900051303::5",2,120,,,,
"de:11000:900051303::6","de:11000:900051303::6",2,120,,,,
"de:11000:900051303::6","de:11000:900051303::4",2,120,,,,
"de:11000:900051303::6","de:11000:900051303::3",2,120,,,,
"de:11000:900051303::4","de:11000:900051303::5",2,120,,,,
"de:11000:900051303::4","de:11000:900051303::6",2,120,,,,
"de:11000:900051303::4","de:11000:900051303::4",2,120,,,,
"de:11000:900051303::4","de:11000:900051303::3",2,120,,,,
"de:11000:900051202::4","de:11000:900051202::4",2,120,,,,
"de:11000:900051202::4","de:11000:900051202::3",2,120,,,,
"de:11000:900051202::4","de:11000:900051202::5",2,120,,,,
"de:11000:900051202::4","de:11000:900051202::6",2,120,,,,
"de:11000:900051202::3","de:11000:900051202::4",2,120,,,,
"de:11000:900051202::3","de:11000:900051202::3",2,120,,,,
"de:11000:900051202::3","de:11000:900051202::5",2,120,,,,
"de:11000:900051202::3","de:11000:900051202::6",2,120,,,,
"de:11000:900051202::5","de:11000:900051202::4",2,120,,,,
"de:11000:900051202::5","de:11000:900051202::3",2,120,,,,
"de:11000:900051202::5","de:11000:900051202::6",2,120,,,,
"de:11000:900051202::6","de:11000:900051202::4",2,120,,,,
"de:11000:900051202::6","de:11000:900051202::3",2,120,,,,
"de:11000:900051202::6","de:11000:900051202::5",2,120,,,,
"de:11000:900045101::5","de:11000:900045101::4",2,120,,,,
"de:11000:900045101::4","de:11000:900045101::5",2,120,,,,
"de:11000:900043101::5","de:11000:900043101::6",2,120,,,,
"de:11000:900043101::5","de:11000:900043101::4",2,120,,,,
"de:11000:900043101::5","de:11000:900043101::3",2,120,,,,
"de:11000:900043101::6","de:11000:900043101::5",2,120,,,,
"de:11000:900043101::6","de:11000:900043101::4",2,120,,,,
"de:11000:900043101::6","de:11000:900043101::3",2,120,,,,
"de:11000:900043101::4","de:11000:900043101::5",2,120,,,,
"de:11000:900043101::4","de:11000:900043101::6",2,120,,,,
"de:11000:900043101::4","de:11000:900043101::3",2,120,,,,
"de:11000:900043101::3","de:11000:900043101::5",2,120,,,,
"de:11000:900043101::3","de:11000:900043101::6",2,120,,,,
"de:11000:900043101::3","de:11000:900043101::4",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::3",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::3",2,60,"17310_700","17356_700",,
"de:11000:900089301::3","de:11000:900089301::3",2,60,"17356_700","17310_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17310_700","17305_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17310_700","17306_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17310_700","17354_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17356_700","17305_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17356_700","17306_700",,
"de:11000:900089301::3","de:11000:900089301::4",2,60,"17356_700","17354_700",,
"de:11000:900089301::3","de:11000:900089301::5",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::6",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::10",2,120,,,,
"de:11000:900089301::3","de:11000:900089301::11",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::3",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17305_700","17310_700",,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17305_700","17356_700",,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17306_700","17310_700",,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17306_700","17356_700",,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17354_700","17310_700",,
"de:11000:900089301::4","de:11000:900089301::3",2,60,"17354_700","17356_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17305_700","17306_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17305_700","17354_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17306_700","17305_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17306_700","17354_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17354_700","17305_700",,
"de:11000:900089301::4","de:11000:900089301::4",2,60,"17354_700","17306_700",,
"de:11000:900089301::4","de:11000:900089301::5",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::6",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::10",2,120,,,,
"de:11000:900089301::4","de:11000:900089301::11",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::3",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::4",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::5",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::5",1,,"17306_700","17310_700",,
"de:11000:900089301::5","de:11000:900089301::5",1,,"17306_700","17354_700",,
"de:11000:900089301::5","de:11000:900089301::5",2,60,"17310_700","17306_700",,
"de:11000:900089301::5","de:11000:900089301::5",2,60,"17354_700","17306_700",,
"de:11000:900089301::5","de:11000:900089301::6",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::6",1,,"17306_700","17305_700",,
"de:11000:900089301::5","de:11000:900089301::6",1,,"17306_700","17356_700",,
"de:11000:900089301::5","de:11000:900089301::6",2,60,"17310_700","17305_700",,
"de:11000:900089301::5","de:11000:900089301::6",2,60,"17310_700","17356_700",,
"de:11000:900089301::5","de:11000:900089301::6",2,60,"17354_700","17356_700",,
"de:11000:900089301::5","de:11000:900089301::10",2,120,,,,
"de:11000:900089301::5","de:11000:900089301::11",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::3",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::4",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::5",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::5",2,60,"17305_700","17306_700",,
"de:11000:900089301::6","de:11000:900089301::5",2,60,"17305_700","17310_700",,
"de:11000:900089301::6","de:11000:900089301::5",2,60,"17356_700","17306_700",,
"de:11000:900089301::6","de:11000:900089301::5",2,60,"17356_700","17310_700",,
"de:11000:900089301::6","de:11000:900089301::5",2,60,"17356_700","17354_700",,
"de:11000:900089301::6","de:11000:900089301::6",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::6",2,60,"17305_700","17356_700",,
"de:11000:900089301::6","de:11000:900089301::6",2,60,"17356_700","17305_700",,
"de:11000:900089301::6","de:11000:900089301::10",2,120,,,,
"de:11000:900089301::6","de:11000:900089301::11",2,120,,,,
"de:11000:900088202::3","de:11000:900088202::3",2,120,,,,
"de:11000:900088202::3","de:11000:900088202::4",2,120,,,,
"de:11000:900088202::3","de:11000:900088202::5",2,120,,,,
"de:11000:900088202::4","de:11000:900088202::3",2,120,,,,
"de:11000:900088202::4","de:11000:900088202::4",2,120,,,,
"de:11000:900088202::4","de:11000:900088202::5",2,120,,,,
"de:11000:900086102::5","de:11000:900086102::5",2,120,,,,
"de:11000:900086102::5","de:11000:900086102::5",1,,"17447_700","17470_700",,
"de:11000:900086102::5","de:11000:900086102::5",1,,"17470_700","17447_700",,
"de:11000:900086102::5","de:11000:900086102::3",2,120,,,,
"de:11000:900086102::5","de:11000:900086102::3",1,,"17303_700","17307_700",,
"de:11000:900086102::5","de:11000:900086102::3",1,,"17303_700","17355_700",,
"de:11000:900086102::5","de:11000:900086102::3",1,,"17355_700","17303_700",,
"de:11000:900086102::5","de:11000:900086102::3",1,,"17355_700","17307_700",,
"de:11000:900086102::5","de:11000:900086102::4",2,120,,,,
"de:11000:900086102::5","de:11000:900086102::4",1,,"17303_700","17303_700",,
"de:11000:900086102::5","de:11000:900086102::4",1,,"17303_700","17355_700",,
"de:11000:900086102::5","de:11000:900086102::4",1,,"17355_700","17303_700",,
"de:11000:900086102::5","de:11000:900086102::4",1,,"17355_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::5",2,120,,,,
"de:11000:900086102::3","de:11000:900086102::5",1,,"17303_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::5",1,,"17307_700","17303_700",,
"de:11000:900086102::3","de:11000:900086102::5",1,,"17307_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::5",1,,"17355_700","17303_700",,
"de:11000:900086102::3","de:11000:900086102::3",2,120,,,,
"de:11000:900086102::3","de:11000:900086102::3",1,,"17307_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::3",1,,"17355_700","17307_700",,
"de:11000:900086102::3","de:11000:900086102::3",1,,"17447_700","17470_700",,
"de:11000:900086102::3","de:11000:900086102::3",1,,"17470_700","17447_700",,
"de:11000:900086102::3","de:11000:900086102::4",2,120,,,,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17303_700","17303_700",,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17303_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17307_700","17303_700",,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17307_700","17355_700",,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17355_700","17303_700",,
"de:11000:900086102::3","de:11000:900086102::4",1,,"17355_700","17355_700",,
"de:11000:900011102::3","de:11000:900011102::4",2,120,,,,
"de:11000:900011102::3","de:11000:900011102::6",2,120,,,,
"de:11000:900011102::3","de:11000:900011102::5",2,120,,,,
"de:11000:900011102::4","de:11000:900011102::3",2,120,,,,
"de:11000:900011102::4","de:11000:900011102::4",2,120,,,,
"de:11000:900011102::4","de:11000:900011102::6",2,120,,,,
"de:11000:900011102::4","de:11000:900011102::5",2,120,,,,
"de:11000:900011102::6","de:11000:900011102::3",2,120,,,,
"de:11000:900011102::6","de:11000:900011102::4",2,120,,,,
"de:11000:900011102::6","de:11000:900011102::5",2,120,,,,
"de:11000:900011102::5","de:11000:900011102::3",2,120,,,,
"de:11000:900011102::5","de:11000:900011102::4",2,120,,,,
"de:11000:900011102::5","de:11000:900011102::6",2,120,,,,
"de:11000:900011102::5","de:11000:900011102::5",2,120,,,,
"de:11000:900011101::3","de:11000:900011101::3",2,120,,,,
"de:11000:900011101::3","de:11000:900011101::4",2,120,,,,
"de:11000:900011101::4","de:11000:900011101::3",2,120,,,,
"de:11000:900011101::4","de:11000:900011101::4",2,120,,,,
"de:11000:900100501::3","de:11000:900100501::4",2,120,,,,
"de:11000:900100501::4","de:11000:900100501::3",2,120,,,,
"de:11000:900100009::8","de:11000:900100009::10",2,240,,,,
"de:11000:900100009::8","de:11000:900100710::1",2,240,,,,
"de:11000:900100009::8","de:11000:900100710::2",2,240,,,,
"de:11000:900100009::10","de:11000:900100009::8",2,240,,,,
"de:11000:900100009::10","de:11000:900100009::10",2,240,,,,
"de:11000:900100009::10","de:11000:900100710::1",2,240,,,,
"de:11000:900100009::10","de:11000:900100710::2",2,240,,,,
"de:11000:900100710::1","de:11000:900100009::8",2,240,,,,
"de:11000:900100710::1","de:11000:900100009::10",2,240,,,,
"de:11000:900100710::1","de:11000:900100710::1",2,240,,,,
"de:11000:900100710::1","de:11000:900100710::2",2,240,,,,
"de:11000:900100710::2","de:11000:900100009::8",2,240,,,,
"de:11000:900100710::2","de:11000:900100009::10",2,240,,,,
"de:11000:900100710::2","de:11000:900100710::1",2,240,,,,
"de:11000:900100710::2","de:11000:900100710::2",2,240,,,,
"de:11000:900100027::3","de:11000:900100027::4",2,120,,,,
"de:11000:900100027::4","de:11000:900100027::3",2,120,,,,
"de:11000:900012102::3","de:11000:900012102::5",2,120,,,,
"de:11000:900012102::3","de:11000:900012102::5",2,60,"17449_700","17470_700",,
"de:11000:900012102::3","de:11000:900012102::4",2,120,,,,
"de:11000:900012102::5","de:11000:900012102::3",2,120,,,,
"de:11000:900012102::5","de:11000:900012102::3",2,60,"17470_700","17449_700",,
"de:11000:900012102::5","de:11000:900012102::5",2,120,,,,
"de:11000:900012102::5","de:11000:900012102::4",2,120,,,,
"de:11000:900012102::4","de:11000:900012102::3",2,120,,,,
"de:11000:900012102::4","de:11000:900012102::5",2,120,,,,
"de:11000:900017102::3","de:11000:900017102::3",1,,"17488_700","23415_700",,
"de:11000:900017102::3","de:11000:900017102::3",1,,"23415_700","17488_700",,
"de:11000:900017102::3","de:11000:900017102::4",2,120,,,,
"de:11000:900017102::3","de:11000:900017102::4",1,,"23415_700","17470_700",,
"de:11000:900017102::3","de:11000:900017102::5",2,120,,,,
"de:11000:900017102::3","de:11000:900017102::6",2,120,,,,
"de:11000:900017102::3","de:11000:900017102::7",2,120,,,,
"de:11000:900017102::4","de:11000:900017102::3",2,120,,,,
"de:11000:900017102::4","de:11000:900017102::3",1,,"17470_700","23415_700",,
"de:11000:900017102::4","de:11000:900017102::5",2,120,,,,
"de:11000:900017102::4","de:11000:900017102::6",2,120,,,,
"de:11000:900017102::4","de:11000:900017102::6",2,60,"17470_700","23415_700",,
"de:11000:900017102::4","de:11000:900017102::7",2,120,,,,
"de:11000:900017102::5","de:11000:900017102::3",2,120,,,,
"de:11000:900017102::5","de:11000:900017102::4",2,120,,,,
"de:11000:900017102::5","de:11000:900017102::5",2,120,,,,
"de:11000:900017102::5","de:11000:900017102::6",2,120,,,,
"de:11000:900017102::5","de:11000:900017102::6",2,60,"17470_700","23415_700",,
"de:11000:900017102::5","de:11000:900017102::7",2,120,,,,
"de:11000:900017102::6","de:11000:900017102::3",2,120,,,,
"de:11000:900017102::6","de:11000:900017102::4",2,120,,,,
"de:11000:900017102::6","de:11000:900017102::5",2,120,,,,
"de:11000:900017102::6","de:11000:900017102::6",2,120,,,,
"de:11000:900017102::6","de:11000:900017102::7",2,120,,,,
"de:11000:900017102::7","de:11000:900017102::3",2,120,,,,
"de:11000:900017102::7","de:11000:900017102::4",2,120,,,,
"de:11000:900017102::7","de:11000:900017102::5",2,120,,,,
"de:11000:900017102::7","de:11000:900017102::6",2,120,,,,
"de:11000:900068101::3","de:11000:900068101::4",2,120,,,,
"de:11000:900068101::4","de:11000:900068101::3",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::5",1,,"17316_700","17316_700",,
"de:11000:900068202::7","de:11000:900068202::5",1,,"17316_700","17340_700",,
"de:11000:900068202::7","de:11000:900068202::5",2,60,"17456_700","17470_700",,
"de:11000:900068202::7","de:11000:900068202::5",2,60,"17504_700","17470_700",,
"de:11000:900068202::7","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::3",2,120,,,,
"de:11000:900068202::7","de:11000:900068202::3",1,,"17316_700","17316_700",,
"de:11000:900068202::8","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::8","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::8","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::8","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::8","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::8","de:11000:900068202::3",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::4","de:11000:900068202::3",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::7",1,,"17316_700","17316_700",,
"de:11000:900068202::5","de:11000:900068202::7",1,,"17340_700","17316_700",,
"de:11000:900068202::5","de:11000:900068202::7",2,60,"17470_700","17456_700",,
"de:11000:900068202::5","de:11000:900068202::7",2,60,"17470_700","17504_700",,
"de:11000:900068202::5","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::5",1,,"17316_700","17340_700",,
"de:11000:900068202::5","de:11000:900068202::5",1,,"17340_700","17316_700",,
"de:11000:900068202::5","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::3",2,120,,,,
"de:11000:900068202::5","de:11000:900068202::3",1,,"17316_700","17316_700",,
"de:11000:900068202::5","de:11000:900068202::3",1,,"17340_700","17316_700",,
"de:11000:900068202::5","de:11000:900068202::3",2,60,"17470_700","17456_700",,
"de:11000:900068202::6","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::3",2,120,,,,
"de:11000:900068202::6","de:11000:900068202::3",1,,"17316_700","17316_700",,
"de:11000:900068202::3","de:11000:900068202::7",2,120,,,,
"de:11000:900068202::3","de:11000:900068202::7",1,,"17316_700","17316_700",,
"de:11000:900068202::3","de:11000:900068202::8",2,120,,,,
"de:11000:900068202::3","de:11000:900068202::4",2,120,,,,
"de:11000:900068202::3","de:11000:900068202::5",2,120,,,,
"de:11000:900068202::3","de:11000:900068202::5",1,,"17316_700","17316_700",,
"de:11000:900068202::3","de:11000:900068202::5",1,,"17316_700","17340_700",,
"de:11000:900068202::3","de:11000:900068202::5",2,60,"17456_700","17470_700",,
"de:11000:900068202::3","de:11000:900068202::6",2,120,,,,
"de:11000:900068202::3","de:11000:900068202::6",1,,"17316_700","17316_700",,
"de:11000:900068202::3","de:11000:900068202::3",2,120,,,,
"de:11000:900068302::5","de:11000:900068302::6",2,120,,,,
"de:11000:900068302::5","de:11000:900068302::3",2,120,,,,
"de:11000:900068302::5","de:11000:900068302::4",2,120,,,,
"de:11000:900068302::6","de:11000:900068302::5",2,120,,,,
"de:11000:900068302::6","de:11000:900068302::3",2,120,,,,
"de:11000:900068302::6","de:11000:900068302::4",2,120,,,,
"de:11000:900068302::3","de:11000:900068302::5",2,120,,,,
"de:11000:900068302::3","de:11000:900068302::6",2,120,,,,
"de:11000:900068302::3","de:11000:900068302::4",2,120,,,,
"de:11000:900068302::4","de:11000:900068302::5",2,120,,,,
"de:11000:900068302::4","de:11000:900068302::6",2,120,,,,
"de:11000:900068302::4","de:11000:900068302::3",2,120,,,,
"de:11000:900069271::4","de:11000:900069271::5",2,120,,,,
"de:11000:900069271::5","de:11000:900069271::4",2,120,,,,
"de:11000:900070101::5","de:11000:900070101::6",2,120,,,,
"de:11000:900070101::5","de:11000:900070101::3",2,120,,,,
"de:11000:900070101::6","de:11000:900070101::5",2,120,,,,
"de:11000:900070101::6","de:11000:900070101::3",2,120,,,,
"de:11000:900070101::3","de:11000:900070101::5",2,120,,,,
"de:11000:900070101::3","de:11000:900070101::6",2,120,,,,
"de:11000:900070101::3","de:11000:900070101::3",2,120,,,,
"de:11000:900070301::4","de:11000:900070301::4",2,120,,,,
"de:11000:900070301::4","de:11000:900070301::4",1,,"17339_700","17377_700",,
"de:11000:900070301::4","de:11000:900070301::4",1,,"17377_700","17339_700",,
"de:11000:900070301::4","de:11000:900070302::5",2,120,,,,
"de:11000:900070301::4","de:11000:900070302::5",2,60,"17470_700","17461_700",,
"de:11000:900070301::4","de:11000:900070702::2",2,120,,,,
"de:11000:900070301::4","de:11000:900070702::2",2,120,"17462_700","17461_700",,
"de:11000:900070301::4","de:11000:900070702::2",2,60,"17470_700","17461_700",,
"de:11000:900070301::4","de:11000:900070301::7",2,120,,,,
"de:11000:900070301::4","de:11000:900070301::7",2,120,"17462_700","17461_700",,
"de:11000:900070301::4","de:11000:900070301::8",2,120,,,,
"de:11000:900070301::4","de:11000:900070702::1",2,120,,,,
"de:11000:900070301::4","de:11000:900070302::6",2,120,,,,
"de:11000:900070301::4","de:11000:900070301::3",2,120,,,,
"de:11000:900070302::5","de:11000:900070301::4",2,120,,,,
"de:11000:900070302::5","de:11000:900070301::4",2,60,"17461_700","17470_700",,
"de:11000:900070302::5","de:11000:900070302::5",2,120,,,,
"de:11000:900070302::5","de:11000:900070702::2",2,120,,,,
"de:11000:900070302::5","de:11000:900070702::2",2,60,"17461_700","17470_700",,
"de:11000:900070302::5","de:11000:900070301::7",2,120,,,,
"de:11000:900070302::5","de:11000:900070301::8",2,120,,,,
"de:11000:900070302::5","de:11000:900070702::1",2,120,,,,
"de:11000:900070302::5","de:11000:900070302::6",2,120,,,,
"de:11000:900070302::5","de:11000:900070301::3",2,120,,,,
"de:11000:900070702::2","de:11000:900070301::4",2,120,,,,
"de:11000:900070702::2","de:11000:900070301::4",2,120,"17461_700","17462_700",,
"de:11000:900070702::2","de:11000:900070301::4",2,60,"17461_700","17470_700",,
"de:11000:900070702::2","de:11000:900070302::5",2,120,,,,
"de:11000:900070702::2","de:11000:900070302::5",2,60,"17470_700","17461_700",,
"de:11000:900070702::2","de:11000:900070702::2",2,120,,,,
"de:11000:900070702::2","de:11000:900070702::2",1,,"17339_700","17377_700",,
"de:11000:900070702::2","de:11000:900070702::2",1,,"17377_700","17339_700",,
"de:11000:900070702::2","de:11000:900070702::2",2,120,"17461_700","17462_700",,
"de:11000:900070702::2","de:11000:900070702::2",2,60,"17461_700","17470_700",,
"de:11000:900070702::2","de:11000:900070702::2",2,120,"17462_700","17461_700",,
"de:11000:900070702::2","de:11000:900070702::2",2,60,"17470_700","17461_700",,
"de:11000:900070702::2","de:11000:900070301::7",2,120,,,,
"de:11000:900070702::2","de:11000:900070301::7",1,,"17337_700","17337_700",,
"de:11000:900070702::2","de:11000:900070301::7",2,120,"17462_700","17461_700",,
"de:11000:900070702::2","de:11000:900070301::8",2,120,,,,
"de:11000:900070702::2","de:11000:900070702::1",2,120,,,,
"de:11000:900070702::2","de:11000:900070302::6",2,120,,,,
"de:11000:900070702::2","de:11000:900070301::3",2,120,,,,
"de:11000:900070301::7","de:11000:900070301::4",2,120,,,,
"de:11000:900070301::7","de:11000:900070301::4",2,120,"17461_700","17462_700",,
"de:11000:900070301::7","de:11000:900070302::5",2,120,,,,
"de:11000:900070301::7","de:11000:900070702::2",2,120,,,,
"de:11000:900070301::7","de:11000:900070702::2",1,,"17337_700","17337_700",,
"de:11000:900070301::7","de:11000:900070702::2",2,120,"17461_700","17462_700",,
"de:11000:900070301::7","de:11000:900070301::7",2,120,,,,
"de:11000:900070301::7","de:11000:900070301::8",2,120,,,,
"de:11000:900070301::7","de:11000:900070702::1",2,120,,,,
"de:11000:900070301::7","de:11000:900070302::6",2,120,,,,
"de:11000:900070301::7","de:11000:900070301::3",2,120,,,,
"de:11000:900070301::8","de:11000:900070301::4",2,120,,,,
"de:11000:900070301::8","de:11000:900070302::5",2,120,,,,
"de:11000:900070301::8","de:11000:900070702::2",2,120,,,,
"de:11000:900070301::8","de:11000:900070301::7",2,120,,,,
"de:11000:900070301::8","de:11000:900070702::1",2,120,,,,
"de:11000:900070301::8","de:11000:900070302::6",2,120,,,,
"de:11000:900070301::8","de:11000:900070301::3",2,120,,,,
"de:11000:900070702::1","de:11000:900070301::4",2,120,,,,
"de:11000:900070702::1","de:11000:900070302::5",2,120,,,,
"de:11000:900070702::1","de:11000:900070702::2",2,120,,,,
"de:11000:900070702::1","de:11000:900070301::7",2,120,,,,
"de:11000:900070702::1","de:11000:900070301::8",2,120,,,,
"de:11000:900070702::1","de:11000:900070702::1",2,120,,,,
"de:11000:900070702::1","de:11000:900070302::6",2,120,,,,
"de:11000:900070702::1","de:11000:900070301::3",2,120,,,,
"de:11000:900054105::2","de:11000:900054105::2",2,180,"17342_700","17364_700",,
"de:11000:900054105::2","de:11000:900054105::2",2,180,"17364_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::3",2,120,,,,
"de:11000:900054105::2","de:11000:900054105::3",2,180,"17364_700","17364_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,120,,,,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17342_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17342_700","17457_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17342_700","17465_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17364_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17364_700","17457_700",,
"de:11000:900054105::2","de:11000:900054105::5",2,180,"17364_700","17465_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,120,,,,
"de:11000:900054105::2","de:11000:900054105::6",2,60,"17342_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,60,"17342_700","17457_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,60,"17342_700","17465_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,180,"17364_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,180,"17364_700","17457_700",,
"de:11000:900054105::2","de:11000:900054105::6",2,180,"17364_700","17465_700",,
"de:11000:900054105::2","de:11000:900054105::4",2,180,"17342_700","17342_700",,
"de:11000:900054105::2","de:11000:900054105::4",2,180,"17364_700","17342_700",,
"de:11000:900054105::3","de:11000:900054105::2",2,120,,,,
"de:11000:900054105::3","de:11000:900054105::2",2,180,"17364_700","17364_700",,
"de:11000:900054105::3","de:11000:900054105::5",2,120,,,,
"de:11000:900054105::3","de:11000:900054105::5",2,180,"17364_700","17342_700",,
"de:11000:900054105::3","de:11000:900054105::5",2,180,"17364_700","17457_700",,
"de:11000:900054105::3","de:11000:900054105::5",2,180,"17364_700","17465_700",,
"de:11000:900054105::3","de:11000:900054105::6",2,120,,,,
"de:11000:900054105::3","de:11000:900054105::4",2,120,,,,
"de:11000:900054105::3","de:11000:900054105::4",2,180,"17364_700","17342_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,120,,,,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17342_700","17342_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17342_700","17364_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17457_700","17342_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17457_700","17364_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17465_700","17342_700",,
"de:11000:900054105::5","de:11000:900054105::2",2,180,"17465_700","17364_700",,
