"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
580,0,0,0,0,0,0,0,20240404,20241214
581,0,0,0,0,0,0,0,20240404,20241214
582,0,0,0,0,0,1,0,20240404,20241214
583,0,0,0,0,0,0,0,20240404,20241214
584,0,0,0,0,0,1,0,20240404,20241214
585,0,0,0,0,0,0,0,20240404,20241214
586,0,0,0,0,0,1,0,20240404,20241214
587,0,0,0,0,0,1,0,20240404,20241214
588,0,0,0,0,0,0,0,20240404,20241214
589,0,0,0,0,0,0,0,20240404,20241214
590,0,0,0,0,0,1,0,20240404,20241214
591,0,0,0,0,0,0,0,20240404,20241214
592,0,0,0,0,0,0,0,20240404,20241214
593,0,0,0,0,0,0,0,20240404,20241214
594,0,0,0,0,0,0,0,20240404,20241214
595,0,0,0,0,0,1,1,20240404,20241214
596,1,1,1,1,1,0,0,20240404,20241214
597,0,0,0,0,0,1,1,20240404,20241214
598,1,1,1,1,1,0,0,20240404,20241214
599,0,0,0,0,0,0,0,20240404,20241214
600,0,0,0,0,0,0,0,20240404,20241214
601,0,0,0,0,0,0,0,20240404,20241214
602,0,0,0,0,0,0,0,20240404,20241214
603,1,1,1,1,1,0,0,20240404,20241214
604,0,0,0,0,0,0,0,20240404,20241214
605,0,0,0,0,0,0,0,20240404,20241214
606,0,0,0,0,0,0,0,20240404,20241214
607,1,1,1,1,1,1,1,20240404,20241214
608,0,0,0,0,0,0,0,20240404,20241214
609,0,0,0,0,0,0,0,20240404,20241214
610,0,0,0,0,0,0,0,20240404,20241214
611,0,0,0,0,0,0,0,20240404,20241214
612,1,1,1,1,0,1,0,20240404,20241214
613,0,0,0,0,1,0,1,20240404,20241214
614,0,0,0,0,0,0,0,20240404,20241214
615,0,0,0,0,1,0,1,20240404,20241214
616,1,1,1,1,1,1,1,20240404,20241214
617,0,0,0,0,0,0,0,20240404,20241214
618,1,1,1,1,1,0,1,20240404,20241214
619,0,0,0,0,0,0,0,20240404,20241214
620,0,0,0,0,0,0,0,20240404,20241214
621,0,0,0,0,0,0,0,20240404,20241214
622,0,0,0,0,0,0,0,20240404,20241214
623,0,0,0,0,0,0,0,20240404,20241214
624,1,1,1,1,1,0,0,20240404,20241214
625,0,0,0,0,0,1,0,20240404,20241214
626,0,0,0,0,0,1,1,20240404,20241214
627,1,1,1,1,1,0,0,20240404,20241214
628,1,1,1,1,1,1,1,20240404,20241214
629,0,0,0,0,0,1,1,20240404,20241214
630,0,0,0,0,0,0,0,20240404,20241214
631,0,0,0,0,0,0,0,20240404,20241214
632,0,0,0,0,0,1,1,20240404,20241214
633,1,1,1,1,1,1,1,20240404,20241214
634,0,0,0,0,0,0,0,20240404,20241214
635,0,0,0,0,0,0,0,20240404,20241214
636,1,1,1,1,1,1,1,20240404,20241214
637,0,0,0,0,0,0,0,20240404,20241214
638,1,1,1,1,1,1,1,20240404,20241214
639,1,1,1,1,1,1,1,20240404,20241214
640,0,0,0,0,0,0,0,20240404,20241214
641,1,1,1,1,1,1,1,20240404,20241214
642,0,0,0,0,0,1,0,20240404,20241214
643,1,1,1,1,1,0,1,20240404,20241214
644,0,0,0,0,0,0,0,20240404,20241214
645,0,0,0,0,0,0,0,20240404,20241214
646,1,1,1,1,1,1,1,20240404,20241214
647,0,0,0,0,0,0,0,20240404,20241214
648,0,0,0,0,1,1,0,20240404,20241214
649,1,1,1,1,0,0,1,20240404,20241214
650,0,0,0,0,0,0,0,20240404,20241214
651,1,1,1,1,0,1,1,20240404,20241214
652,0,0,0,0,1,0,0,20240404,20241214
653,0,0,0,0,0,0,0,20240404,20241214
654,1,1,1,1,1,0,0,20240404,20241214
655,0,0,0,0,0,1,1,20240404,20241214
656,1,1,1,1,1,0,0,20240404,20241214
657,1,1,1,1,1,1,0,20240404,20241214
658,0,0,0,0,0,0,1,20240404,20241214
659,1,1,1,1,1,1,1,20240404,20241214
660,1,1,1,1,1,1,1,20240404,20241214
661,1,1,1,1,1,1,1,20240404,20241214
662,0,0,0,0,0,0,0,20240404,20241214
663,0,0,0,0,0,0,0,20240404,20241214
664,0,0,0,0,0,0,0,20240404,20241214
665,0,0,0,0,0,0,0,20240404,20241214
666,0,0,0,0,0,0,0,20240404,20241214
667,0,0,0,0,0,0,0,20240404,20241214
668,0,0,0,0,0,0,0,20240404,20241214
669,0,0,0,0,0,0,0,20240404,20241214
670,0,0,0,0,1,1,0,20240404,20241214
671,1,1,1,1,0,0,1,20240404,20241214
672,0,0,0,0,0,0,0,20240404,20241214
673,0,0,0,0,1,1,0,20240404,20241214
674,0,0,0,0,0,0,0,20240404,20241214
675,0,0,0,0,1,1,0,20240404,20241214
676,0,0,0,0,1,1,0,20240404,20241214
677,0,0,0,0,0,1,1,20240404,20241214
678,0,0,0,0,0,0,1,20240404,20241214
679,0,0,0,0,0,1,0,20240404,20241214
680,0,0,0,0,0,0,1,20240404,20241214
681,0,0,0,0,0,0,1,20240404,20241214
682,0,0,0,0,0,1,0,20240404,20241214
683,1,1,1,1,1,0,0,20240404,20241214
684,1,1,1,1,1,0,0,20240404,20241214
685,0,0,0,0,0,0,0,20240404,20241214
686,0,0,0,0,0,1,0,20240404,20241214
687,1,1,1,1,1,0,0,20240404,20241214
688,0,0,0,0,0,0,0,20240404,20241214
689,1,1,1,1,1,1,0,20240404,20241214
690,0,0,0,0,0,0,1,20240404,20241214
691,0,0,0,0,0,0,0,20240404,20241214
692,0,0,0,0,0,0,1,20240404,20241214
693,0,0,0,0,0,1,1,20240404,20241214
694,1,1,1,1,1,1,1,20240404,20241214
695,1,1,1,1,1,1,1,20240404,20241214
696,0,0,0,0,0,0,0,20240404,20241214
697,1,1,1,1,1,1,1,20240404,20241214
698,1,1,1,1,1,1,1,20240404,20241214
699,0,0,0,0,0,0,0,20240404,20241214
700,1,1,1,1,1,1,1,20240404,20241214
701,1,1,1,1,1,1,1,20240404,20241214
702,1,1,1,1,1,1,1,20240404,20241214
703,1,1,1,1,1,1,1,20240404,20241214
704,0,0,0,0,0,0,0,20240404,20241214
705,1,1,1,1,0,1,1,20240404,20241214
706,0,0,0,0,1,0,0,20240404,20241214
707,1,1,1,1,1,1,1,20240404,20241214
708,1,1,1,1,0,0,1,20240404,20241214
709,0,0,0,0,1,1,0,20240404,20241214
710,0,0,0,0,0,1,0,20240404,20241214
711,1,1,1,1,1,0,0,20240404,20241214
712,1,1,1,1,1,1,0,20240404,20241214
713,1,1,1,1,1,1,1,20240404,20241214
714,1,1,1,1,0,0,1,20240404,20241214
715,0,0,0,0,1,1,0,20240404,20241214
716,0,0,0,0,0,0,0,20240404,20241214
717,0,0,0,0,0,1,0,20240404,20241214
718,1,1,1,1,1,0,0,20240404,20241214
719,1,1,1,1,1,0,0,20240404,20241214
720,0,0,0,0,0,0,0,20240404,20241214
721,1,1,1,1,1,1,0,20240404,20241214
722,1,1,1,1,1,0,0,20240404,20241214
723,0,0,0,0,0,0,1,20240404,20241214
724,1,1,1,1,1,1,1,20240404,20241214
725,1,1,1,1,1,1,0,20240404,20241214
726,1,1,1,1,1,1,1,20240404,20241214
727,1,1,1,1,1,1,1,20240404,20241214
728,1,1,1,1,1,1,1,20240404,20241214
729,1,1,1,1,1,1,1,20240404,20241214
730,1,1,1,1,1,1,1,20240404,20241214
731,0,0,0,0,0,0,0,20240404,20241214
732,0,0,0,0,1,1,0,20240404,20241214
733,0,0,0,0,1,1,0,20240404,20241214
734,1,1,1,1,0,0,1,20240404,20241214
735,0,0,0,0,0,1,1,20240404,20241214
736,1,1,1,1,1,0,0,20240404,20241214
737,0,0,0,0,0,0,0,20240404,20241214
738,0,0,0,0,0,1,0,20240404,20241214
739,1,1,1,1,1,1,0,20240404,20241214
740,1,1,1,1,1,1,1,20240404,20241214
741,1,1,1,1,1,1,0,20240404,20241214
742,0,0,0,0,0,0,1,20240404,20241214
743,0,0,0,0,0,0,0,20240404,20241214
744,0,0,0,0,1,1,0,20240404,20241214
745,1,1,1,1,0,0,0,20240404,20241214
746,0,0,0,0,0,0,0,20240404,20241214
747,1,1,1,1,0,0,0,20240404,20241214
748,1,1,1,1,0,0,1,20240404,20241214
749,1,1,1,1,0,0,0,20240404,20241214
750,0,0,0,0,1,1,0,20240404,20241214
751,0,0,0,0,0,0,0,20240404,20241214
752,1,1,1,1,1,0,0,20240404,20241214
753,1,1,1,1,1,0,0,20240404,20241214
754,1,1,1,1,0,0,0,20240404,20241214
755,0,0,0,0,1,0,0,20240404,20241214
756,0,0,0,0,1,0,0,20240404,20241214
757,1,1,1,1,1,0,0,20240404,20241214
758,0,0,0,0,0,0,0,20240404,20241214
759,1,1,1,1,1,1,0,20240404,20241214
760,1,1,1,1,1,0,0,20240404,20241214
761,1,1,1,1,1,0,0,20240404,20241214
762,1,1,1,1,1,1,0,20240404,20241214
763,1,1,1,1,1,1,1,20240404,20241214
764,1,1,1,1,1,1,1,20240404,20241214
765,1,1,1,1,1,1,1,20240404,20241214
766,1,1,1,1,1,1,1,20240404,20241214
767,0,0,0,0,1,1,0,20240404,20241214
768,1,1,1,1,0,0,1,20240404,20241214
769,1,1,1,1,0,0,1,20240404,20241214
770,1,1,1,1,0,0,1,20240404,20241214
771,1,1,1,1,0,0,1,20240404,20241214
772,1,1,1,1,1,1,1,20240404,20241214
773,1,1,1,1,0,0,0,20240404,20241214
774,0,0,0,0,0,0,1,20240404,20241214
775,0,0,0,0,0,0,1,20240404,20241214
776,0,0,0,0,0,1,1,20240404,20241214
777,0,0,0,0,0,1,0,20240404,20241214
778,0,0,0,0,0,0,0,20240404,20241214
779,1,1,1,1,1,0,0,20240404,20241214
780,0,0,0,0,0,0,0,20240404,20241214
781,0,0,0,0,0,0,0,20240404,20241214
782,0,0,0,0,0,1,0,20240404,20241214
783,1,1,1,1,1,0,0,20240404,20241214
784,0,0,0,0,0,0,0,20240404,20241214
785,0,0,0,0,0,0,0,20240404,20241214
786,0,0,0,0,0,1,0,20240404,20241214
787,0,0,0,0,0,0,0,20240404,20241214
788,0,0,0,0,0,0,1,20240404,20241214
789,0,0,0,0,0,0,0,20240404,20241214
790,1,1,1,1,1,1,0,20240404,20241214
791,1,1,1,1,1,1,0,20240404,20241214
792,0,0,0,0,0,0,0,20240404,20241214
793,1,1,1,1,1,1,1,20240404,20241214
794,0,0,0,0,0,0,0,20240404,20241214
795,1,1,1,1,1,1,1,20240404,20241214
796,1,1,1,1,1,1,1,20240404,20241214
797,1,1,1,1,1,1,1,20240404,20241214
798,0,0,0,0,0,0,0,20240404,20241214
799,0,0,0,0,0,0,0,20240404,20241214
800,0,0,0,0,1,1,0,20240404,20241214
801,1,1,1,1,0,0,1,20240404,20241214
802,0,0,0,0,0,0,0,20240404,20241214
803,1,1,1,1,1,1,1,20240404,20241214
804,0,0,0,0,0,0,0,20240404,20241214
805,0,0,0,0,0,1,1,20240404,20241214
806,0,0,0,0,0,1,0,20240404,20241214
807,1,1,1,1,1,1,0,20240404,20241214
808,1,1,1,1,1,1,0,20240404,20241214
809,1,1,1,1,1,1,0,20240404,20241214
810,1,1,1,1,1,1,1,20240404,20241214
811,1,1,1,1,1,1,1,20240404,20241214
812,1,1,1,1,1,1,1,20240404,20241214
813,1,1,1,1,0,0,1,20240404,20241214
814,0,0,0,0,0,0,0,20240404,20241214
815,1,1,1,1,1,1,0,20240404,20241214
816,0,0,0,0,0,0,1,20240404,20241214
817,1,1,1,1,1,0,0,20240404,20241214
818,0,0,0,0,0,0,0,20240404,20241214
819,0,0,0,0,0,1,0,20240404,20241214
820,0,0,0,0,0,0,1,20240404,20241214
821,0,0,0,0,0,1,1,20240404,20241214
822,1,1,1,1,1,1,1,20240404,20241214
823,1,1,1,1,1,1,1,20240404,20241214
824,1,1,1,1,0,0,1,20240404,20241214
825,1,1,1,1,0,0,1,20240404,20241214
826,0,0,0,0,0,0,0,20240404,20241214
827,0,0,0,0,0,0,0,20240404,20241214
828,1,1,1,1,0,0,1,20240404,20241214
829,0,0,0,0,0,0,0,20240404,20241214
830,0,0,0,0,0,0,0,20240404,20241214
831,0,0,0,0,0,0,0,20240404,20241214
832,0,0,0,0,0,0,0,20240404,20241214
833,0,0,0,0,0,0,0,20240404,20241214
834,1,1,1,1,1,1,0,20240404,20241214
835,1,1,1,1,1,0,0,20240404,20241214
836,0,0,0,0,0,0,0,20240404,20241214
837,1,1,1,1,1,1,1,20240404,20241214
838,0,0,0,0,0,0,0,20240404,20241214
839,1,1,1,1,1,1,0,20240404,20241214
840,0,0,0,0,0,0,0,20240404,20241214
841,1,1,1,1,1,1,1,20240404,20241214
842,0,0,0,0,0,0,0,20240404,20241214
843,0,0,0,0,0,0,0,20240404,20241214
844,0,0,0,0,0,0,0,20240404,20241214
845,1,1,1,1,1,1,1,20240404,20241214
846,1,1,1,1,1,1,1,20240404,20241214
847,0,0,0,0,0,0,0,20240404,20241214
848,0,0,0,0,1,1,0,20240404,20241214
849,1,1,1,1,1,1,1,20240404,20241214
850,1,1,1,1,0,0,1,20240404,20241214
851,0,0,0,0,1,1,0,20240404,20241214
852,0,0,0,0,0,0,0,20240404,20241214
853,1,1,1,1,0,0,1,20240404,20241214
854,1,1,1,1,0,0,1,20240404,20241214
855,0,0,0,0,0,1,1,20240404,20241214
856,0,0,0,0,0,1,1,20240404,20241214
857,0,0,0,0,0,0,0,20240404,20241214
858,0,0,0,0,0,0,1,20240404,20241214
859,0,0,0,0,0,1,0,20240404,20241214
860,1,1,1,1,1,0,0,20240404,20241214
861,0,0,0,0,0,0,0,20240404,20241214
862,0,0,0,0,0,0,0,20240404,20241214
863,0,0,0,0,0,0,1,20240404,20241214
864,1,1,1,1,1,1,1,20240404,20241214
865,1,1,1,1,1,1,1,20240404,20241214
866,0,1,1,1,1,1,1,20240404,20241214
867,0,0,0,0,0,0,0,20240404,20241214
868,0,0,0,0,0,0,0,20240404,20241214
869,1,1,1,1,0,0,1,20240404,20241214
870,0,0,0,0,0,0,0,20240404,20241214
871,0,0,0,0,0,0,1,20240404,20241214
872,0,0,0,0,0,1,0,20240404,20241214
873,1,1,1,1,1,1,0,20240404,20241214
874,0,0,0,0,1,1,1,20240404,20241214
875,0,0,0,0,1,1,1,20240404,20241214
876,0,0,0,0,0,1,1,20240404,20241214
877,0,0,0,0,1,1,0,20240404,20241214
878,0,0,0,0,0,0,1,20240404,20241214
879,0,0,0,0,0,0,0,20240404,20241214
880,0,1,0,1,0,0,0,20240404,20241214
881,0,0,0,0,0,1,0,20240404,20241214
882,0,0,0,0,0,0,0,20240404,20241214
883,0,0,0,0,0,0,0,20240404,20241214
884,0,0,0,0,0,0,0,20240404,20241214
885,1,1,1,1,1,0,0,20240404,20241214
886,1,1,1,1,1,0,0,20240404,20241214
887,0,0,0,0,0,0,0,20240404,20241214
888,0,0,0,0,0,0,0,20240404,20241214
889,1,1,1,1,1,0,0,20240404,20241214
890,0,0,0,0,0,0,1,20240404,20241214
891,0,0,0,0,0,0,0,20240404,20241214
892,0,0,0,0,0,0,0,20240404,20241214
893,0,0,0,0,0,0,0,20240404,20241214
894,1,0,1,1,0,0,0,20240404,20241214
895,1,1,1,1,1,0,0,20240404,20241214
896,0,1,0,0,1,0,0,20240404,20241214
897,0,0,0,0,0,0,0,20240404,20241214
898,0,0,0,0,0,0,0,20240404,20241214
899,0,0,0,0,0,0,0,20240404,20241214
900,0,1,0,0,1,0,0,20240404,20241214
901,0,0,0,0,0,1,1,20240404,20241214
902,0,0,0,0,0,1,1,20240404,20241214
903,0,0,0,0,0,1,0,20240404,20241214
904,0,0,0,0,0,0,0,20240404,20241214
905,0,0,0,0,0,0,0,20240404,20241214
906,1,1,1,1,1,0,1,20240404,20241214
907,1,1,1,1,1,0,0,20240404,20241214
908,0,0,0,0,0,1,0,20240404,20241214
909,1,1,1,1,1,1,1,20240404,20241214
910,0,0,0,0,0,1,1,20240404,20241214
911,1,1,1,1,1,1,1,20240404,20241214
912,1,1,1,1,1,1,0,20240404,20241214
913,0,1,0,0,1,0,0,20240404,20241214
914,0,1,1,1,0,0,0,20240404,20241214
915,1,1,1,1,1,0,0,20240404,20241214
916,1,1,1,1,1,0,0,20240404,20241214
917,1,1,1,1,1,0,0,20240404,20241214
918,0,0,0,0,0,1,1,20240404,20241214
919,0,0,0,0,0,1,1,20240404,20241214
920,0,0,0,0,0,0,0,20240404,20241214
921,0,0,0,0,0,0,0,20240404,20241214
922,0,0,0,0,0,0,0,20240404,20241214
923,0,0,0,0,0,0,0,20240404,20241214
924,0,0,0,0,0,0,0,20240404,20241214
925,0,0,0,0,0,0,0,20240404,20241214
926,0,0,0,0,0,0,0,20240404,20241214
927,0,0,0,0,0,0,0,20240404,20241214
928,0,0,0,0,0,0,0,20240404,20241214
929,0,0,0,0,0,0,0,20240404,20241214
930,0,0,0,0,0,0,0,20240404,20241214
931,0,0,1,0,0,0,0,20240404,20241214
932,0,0,0,0,1,0,0,20240404,20241214
933,0,0,0,0,0,0,0,20240404,20241214
934,0,0,1,0,1,0,0,20240404,20241214
935,1,1,0,1,0,0,0,20240404,20241214
936,0,0,1,0,0,0,0,20240404,20241214
937,1,1,0,1,1,0,0,20240404,20241214
938,0,1,0,0,0,0,0,20240404,20241214
939,1,0,1,1,1,0,0,20240404,20241214
940,1,1,1,0,0,0,0,20240404,20241214
941,1,1,1,1,1,1,1,20240404,20241214
942,0,0,0,0,0,1,1,20240404,20241214
943,0,0,0,0,0,0,0,20240404,20241214
944,0,0,0,0,0,0,0,20240404,20241214
945,0,0,0,0,0,0,0,20240404,20241214
946,0,1,0,1,0,0,0,20240404,20241214
947,0,0,0,0,0,0,0,20240404,20241214
948,0,0,0,0,0,0,0,20240404,20241214
949,0,0,0,1,0,0,0,20240404,20241214
950,0,0,0,0,0,1,1,20240404,20241214
951,0,0,0,0,0,0,0,20240404,20241214
952,1,0,1,0,1,0,0,20240404,20241214
953,0,0,0,0,0,0,0,20240404,20241214
954,0,0,0,0,0,0,0,20240404,20241214
955,0,0,0,0,0,0,0,20240404,20241214
956,0,0,0,0,0,0,0,20240404,20241214
957,0,0,0,0,0,0,0,20240404,20241214
958,0,0,0,0,0,0,0,20240404,20241214
959,0,0,0,0,0,0,0,20240404,20241214
960,0,0,0,0,0,0,0,20240404,20241214
961,1,1,1,1,1,0,0,20240404,20241214
962,0,0,0,0,0,0,0,20240404,20241214
963,0,0,0,0,0,0,0,20240404,20241214
964,0,1,0,1,0,0,0,20240404,20241214
965,0,0,0,1,0,0,0,20240404,20241214
966,0,0,0,0,0,0,1,20240404,20241214
967,1,0,0,0,0,0,0,20240404,20241214
968,0,1,1,1,1,1,0,20240404,20241214
969,1,1,1,1,1,0,0,20240404,20241214
970,0,0,0,0,0,0,1,20240404,20241214
971,0,0,0,0,0,1,1,20240404,20241214
972,0,0,0,0,1,0,0,20240404,20241214
973,1,1,1,1,1,0,0,20240404,20241214
974,1,1,1,1,1,1,1,20240404,20241214
975,0,0,0,0,0,1,1,20240404,20241214
976,1,1,1,1,1,0,0,20240404,20241214
977,0,0,0,0,0,0,0,20240404,20241214
978,1,1,1,1,1,1,1,20240404,20241214
979,0,0,0,0,0,1,1,20240404,20241214
980,0,0,0,0,0,0,0,20240404,20241214
981,0,0,0,0,0,0,0,20240404,20241214
982,1,1,1,1,1,0,0,20240404,20241214
983,0,0,0,0,0,0,0,20240404,20241214
984,0,0,0,0,0,0,0,20240404,20241214
985,1,1,1,1,1,1,1,20240404,20241214
986,0,0,0,0,0,0,0,20240404,20241214
987,0,0,0,0,0,0,0,20240404,20241214
988,0,0,0,0,0,0,0,20240404,20241214
989,0,0,0,0,0,0,0,20240404,20241214
990,0,0,0,0,0,0,0,20240404,20241214
991,0,0,0,0,0,0,0,20240404,20241214
992,0,0,0,0,0,0,0,20240404,20241214
993,0,0,0,0,0,0,0,20240404,20241214
994,0,0,0,0,0,0,0,20240404,20241214
995,0,0,0,0,0,0,0,20240404,20241214
996,0,0,0,0,0,0,0,20240404,20241214
997,0,0,0,0,0,0,0,20240404,20241214
998,1,1,1,1,1,1,1,20240404,20241214
999,0,0,0,0,0,0,0,20240404,20241214
1000,0,0,0,0,0,0,0,20240404,20241214
1001,0,0,0,0,0,0,0,20240404,20241214
1002,1,1,1,1,1,0,0,20240404,20241214
1003,0,0,0,0,0,0,0,20240404,20241214
1004,1,1,1,1,1,1,1,20240404,20241214
1005,0,0,0,0,0,0,0,20240404,20241214
1006,1,1,1,1,1,1,1,20240404,20241214
1007,1,1,1,1,1,1,1,20240404,20241214
1008,0,0,0,0,0,0,0,20240404,20241214
1009,0,0,0,0,0,0,0,20240404,20241214
1010,0,0,0,0,0,0,0,20240404,20241214
1011,0,0,0,0,0,0,0,20240404,20241214
1012,0,0,0,0,0,1,1,20240404,20241214
1013,1,1,1,1,1,1,1,20240404,20241214
1014,1,1,1,1,1,1,1,20240404,20241214
1015,1,1,1,1,1,1,1,20240404,20241214
1016,0,0,0,0,0,0,1,20240404,20241214
1017,1,1,1,1,1,0,1,20240404,20241214
1018,1,1,1,1,1,0,0,20240404,20241214
1019,1,1,1,1,1,1,1,20240404,20241214
1020,1,1,1,1,1,0,0,20240404,20241214
1021,1,1,1,1,1,1,1,20240404,20241214
1022,0,0,0,0,0,1,1,20240404,20241214
1023,0,0,0,0,0,0,0,20240404,20241214
1024,1,1,1,1,1,1,1,20240404,20241214
1025,1,1,1,1,1,1,1,20240404,20241214
1026,0,0,0,0,0,0,0,20240404,20241214
1027,0,0,0,0,0,0,0,20240404,20241214
1028,1,1,1,1,1,1,1,20240404,20241214
1029,1,1,1,1,1,1,1,20240404,20241214
1030,1,1,1,1,1,1,1,20240404,20241214
1031,1,1,1,1,1,1,1,20240404,20241214
1032,0,0,0,0,0,0,0,20240404,20241214
1033,1,1,1,1,1,1,1,20240404,20241214
1034,1,1,1,1,1,1,1,20240404,20241214
1035,0,0,0,0,0,1,1,20240404,20241214
1036,0,0,0,0,0,0,0,20240404,20241214
1037,0,0,0,0,0,0,0,20240404,20241214
1038,0,0,0,0,1,0,0,20240404,20241214
1039,1,1,1,1,1,1,0,20240404,20241214
1040,1,1,1,1,1,1,0,20240404,20241214
1041,1,1,1,1,1,0,1,20240404,20241214
1042,1,1,1,1,1,0,0,20240404,20241214
1043,0,0,0,0,0,0,0,20240404,20241214
1044,1,1,1,1,1,0,0,20240404,20241214
1045,0,0,0,0,0,0,1,20240404,20241214
1046,0,0,0,0,0,1,0,20240404,20241214
1047,1,1,1,1,1,0,0,20240404,20241214
1048,0,0,0,0,0,0,0,20240404,20241214
1049,0,1,0,0,1,0,0,20240404,20241214
1050,0,0,0,0,0,0,0,20240404,20241214
1051,0,0,1,1,0,0,0,20240404,20241214
1052,0,0,1,0,0,0,0,20240404,20241214
1053,1,1,0,1,1,0,0,20240404,20241214
1054,0,0,1,0,0,0,0,20240404,20241214
1055,1,1,0,1,1,0,0,20240404,20241214
1056,0,0,0,0,0,0,0,20240404,20241214
1057,0,0,0,0,0,0,0,20240404,20241214
1058,0,0,0,0,0,0,0,20240404,20241214
1059,1,1,1,1,1,1,1,20240404,20241214
1060,0,0,0,0,0,0,0,20240404,20241214
1061,1,1,1,1,1,0,0,20240404,20241214
1062,1,1,1,1,1,1,1,20240404,20241214
1063,0,0,0,0,0,0,0,20240404,20241214
1064,0,0,0,0,0,0,0,20240404,20241214
1065,0,0,0,0,0,0,0,20240404,20241214
1066,0,0,0,0,0,0,0,20240404,20241214
1067,0,0,0,0,0,0,0,20240404,20241214
1068,0,0,0,0,0,0,0,20240404,20241214
1069,0,0,0,0,0,0,0,20240404,20241214
1070,0,0,0,0,0,0,0,20240404,20241214
1071,0,0,0,0,0,0,0,20240404,20241214
1072,0,0,0,0,0,0,0,20240404,20241214
1073,0,0,0,0,0,0,0,20240404,20241214
1074,0,0,0,0,0,0,0,20240404,20241214
1075,0,0,0,0,0,0,0,20240404,20241214
1076,0,0,0,0,0,0,0,20240404,20241214
1077,1,1,1,1,1,1,0,20240404,20241214
1078,0,0,0,0,0,0,0,20240404,20241214
1079,0,0,0,0,0,0,0,20240404,20241214
1080,0,0,0,0,0,0,1,20240404,20241214
1081,0,0,0,0,0,0,0,20240404,20241214
1082,0,0,0,0,0,0,0,20240404,20241214
1083,0,0,0,0,0,0,0,20240404,20241214
1084,0,0,0,0,0,0,0,20240404,20241214
1085,0,0,0,0,0,0,0,20240404,20241214
1086,0,0,0,0,0,0,0,20240404,20241214
1087,0,0,0,0,0,0,0,20240404,20241214
1088,0,0,0,0,0,0,0,20240404,20241214
1089,0,0,0,0,0,0,0,20240404,20241214
1090,0,0,0,0,0,0,0,20240404,20241214
1091,0,0,0,0,0,1,1,20240404,20241214
1092,1,1,1,1,1,0,0,20240404,20241214
1093,1,1,1,1,1,0,0,20240404,20241214
1094,0,0,0,0,0,0,0,20240404,20241214
1095,1,1,1,1,1,1,1,20240404,20241214
1096,1,1,1,1,1,1,1,20240404,20241214
1097,0,0,0,0,0,0,0,20240404,20241214
1098,0,0,0,0,0,0,0,20240404,20241214
1099,0,0,0,0,0,0,0,20240404,20241214
1100,0,0,0,0,0,0,0,20240404,20241214
1101,0,0,0,0,0,0,0,20240404,20241214
1102,0,0,0,0,0,0,0,20240404,20241214
1103,0,0,0,0,0,0,0,20240404,20241214
1104,0,0,0,0,0,0,0,20240404,20241214
1105,0,0,0,0,0,0,0,20240404,20241214
1106,0,0,0,0,0,0,0,20240404,20241214
1107,0,0,0,0,0,0,0,20240404,20241214
1108,0,0,0,0,0,0,0,20240404,20241214
1109,0,0,0,0,0,0,0,20240404,20241214
1110,0,0,0,0,0,0,0,20240404,20241214
1111,0,0,0,0,0,0,0,20240404,20241214
1112,0,0,0,0,0,0,0,20240404,20241214
1113,0,0,0,0,0,0,0,20240404,20241214
1114,0,0,0,0,0,0,0,20240404,20241214
1115,0,0,0,0,0,0,0,20240404,20241214
1116,0,0,0,0,0,0,0,20240404,20241214
1117,0,0,0,0,0,0,0,20240404,20241214
1118,0,1,1,0,0,0,0,20240404,20241214
1119,0,0,0,0,0,0,0,20240404,20241214
1120,0,0,0,0,0,1,1,20240404,20241214
1121,0,0,0,0,0,0,0,20240404,20241214
1122,1,1,1,0,0,0,0,20240404,20241214
1123,0,0,0,0,0,0,0,20240404,20241214
1124,0,0,0,0,0,0,0,20240404,20241214
1125,1,1,1,1,1,0,0,20240404,20241214
1126,0,0,0,0,0,0,0,20240404,20241214
1127,0,0,0,0,0,0,0,20240404,20241214
1128,0,0,0,0,0,0,0,20240404,20241214
1129,0,0,0,0,0,0,0,20240404,20241214
1130,1,1,1,1,1,1,1,20240404,20241214
1131,0,0,0,0,0,0,0,20240404,20241214
1132,0,0,0,0,0,0,0,20240404,20241214
1133,0,0,0,0,0,0,0,20240404,20241214
1134,0,0,0,0,0,0,0,20240404,20241214
1135,0,0,0,0,0,0,0,20240404,20241214
1136,0,0,0,0,0,0,0,20240404,20241214
1137,0,0,0,0,0,0,0,20240404,20241214
1138,0,0,0,0,0,0,0,20240404,20241214
1139,0,0,0,0,0,0,0,20240404,20241214
1140,1,1,1,1,0,0,1,20240404,20241214
1141,0,0,0,0,0,0,0,20240404,20241214
1142,0,0,0,0,0,0,0,20240404,20241214
1143,0,0,0,0,0,0,0,20240404,20241214
1144,0,0,0,0,1,1,0,20240404,20241214
1145,0,0,0,0,0,0,0,20240404,20241214
1146,0,0,0,0,0,0,0,20240404,20241214
1147,1,1,0,0,0,0,0,20240404,20241214
1148,0,0,0,0,0,0,0,20240404,20241214
1149,0,0,1,1,1,1,1,20240404,20241214
1150,0,0,0,0,0,0,0,20240404,20241214
1151,0,0,0,0,0,0,0,20240404,20241214
1152,0,0,0,0,0,0,0,20240404,20241214
1153,0,0,0,0,0,0,0,20240404,20241214
1154,0,0,0,0,0,0,0,20240404,20241214
